year,d14c,sig_d14c
-4443,79.6,4.6
-4445,76.8,6.6
-4447,72.4,4.5
-4449,79.3,5.8
-4451,63.0,5.6
-4453,77.3,4.7
-4455,77.8,4.8
-4457,74.3,6.6
-4459,71.8,4.8
-4461,76.9,4.8
-4463,64.6,4.6
-4465,72.3,4.8
-4031,82.0,5.1
-4033,78.2,4.6
-4035,95.5,4.8
-4037,68.7,5.2
-4039,63.3,4.5
-4041,78.9,5.2
-4043,76.7,6.8
-4045,94.5,4.6
-4047,72.9,4.7
-4049,72.4,4.4
-4051,71.1,4.5
-4053,70.8,5.5
-4055,65.2,4.8
-2455,49.9,3.9
-2457,42.0,3.9
-2459,42.1,4.2
-2461,44.4,3.9
-2463,45.1,3.9
-2465,46.9,3.9
-2467,39.2,3.9
-2469,39.5,3.9
-2471,36.1,4.0
-2473,34.1,4.0
-2475,32.2,5.5
-2477,38.0,3.9
-2479,38.0,3.9
-4681,77.4,4.7
-4683,83.0,4.7
-4685,74.8,4.7
-4687,84.3,4.7
-4689,88.8,4.6
1500,11.3,2.0
1499,11.0,2.0
1498,11.7,2.1
1497,10.8,2.1
1496,13.3,2.1
1495,12.5,2.1
1494,14.2,2.1
1493,10.1,2.1
1492,12.5,2.1
1491,11.4,2.1
1490,12.3,2.1
1489,9.4,2.1
1488,13.4,2.0
1487,7.7,2.1
1486,11.8,2.1
1485,10.9,2.0
1484,12.1,2.0
1483,7.2,2.1
1482,9.9,2.0
1481,9.7,2.1
1276,-12.0,1.8
1275,-10.4,2.1
1274,-12.1,1.8
1273,-13.0,2.1
1272,-12.8,1.8
1271,-11.9,2.1
1270,-10.6,1.8
1269,-15.8,2.1
1268,-15.1,1.8
1267,-15.5,2.1
1266,-13.0,1.8
1265,-15.9,2.1
1264,-15.4,1.8
1263,-16.7,2.1
1262,-18.9,1.8
1261,-15.0,2.1
1260,-14.2,1.8
1259,-16.5,2.1
1258,-19.8,1.8
1257,-18.6,2.1
1256,-14.2,1.8
1255,-12.3,2.2
1254,-15.4,1.8
1253,-18.1,2.1
1252,-15.0,2.0
1251,-17.9,2.1
1250,-15.9,1.8
1249,-16.5,2.1
1248,-16.0,1.8
1247,-17.7,2.1
1246,-12.7,1.8
1245,-14.1,2.1
1244,-14.1,1.8
1243,-15.7,2.1
1242,-13.4,1.8
1241,-16.1,2.1
1240,-14.0,1.8
1239,-13.9,2.1
1238,-12.8,1.8
1237,-11.4,2.1
1236,-12.0,1.8
1235,-13.0,2.1
1234,-10.2,1.8
1233,-13.8,2.1
1232,-11.7,1.8
1231,-13.8,2.1
1230,-13.5,1.8
1229,-14.3,2.1
1228,-14.1,2.0
1228,-13.3,2.1
1227,-15.4,2.0
1227,-12.4,2.1
1226,-12.8,2.0
1226,-16.2,2.1
1225,-13.9,2.0
1225,-10.5,1.8
1224,-12.3,2.0
1224,-13.9,1.8
1223,-12.1,2.0
1223,-17.5,2.1
1222,-14.2,2.0
1222,-15.9,1.8
1221,-12.1,2.0
1221,-16.0,2.1
1220,-17.5,2.0
1220,-12.7,1.8
1219,-16.3,2.1
1219,-16.0,1.8
1218,-17.4,2.1
1218,-21.1,1.7
1217,-19.1,2.1
1217,-19.9,2.0
1216,-17.2,2.1
1216,-20.2,1.7
1215,-15.9,2.1
1215,-17.9,2.0
1214,-17.1,2.1
1214,-21.3,1.7
1213,-17.0,2.1
1213,-18.2,2.0
1212,-16.5,2.1
1212,-18.6,1.7
1211,-15.5,2.1
1211,-18.0,2.0
1210,-18.4,2.1
1210,-19.3,1.7
1209,-19.8,2.1
1209,-21.1,1.9
1208,-18.0,2.1
1208,-19.2,1.7
1207,-19.7,2.1
1207,-18.1,2.0
1206,-15.6,2.1
1206,-21.3,1.7
1205,-17.2,2.1
1205,-15.7,2.0
1203,-17.2,2.1
1202,-16.6,1.7
1201,-17.1,2.1
1201,-16.3,2.0
1200,-19.7,1.8
1199,-19.7,2.0
1198,-21.2,1.7
1197,-21.2,1.9
1196,-19.8,1.7
1195,-19.9,2.0
1194,-19.8,1.7
1193,-15.9,2.0
1192,-16.8,1.7
1191,-15.4,2.0
1190,-16.1,1.7
1189,-15.3,2.0
1188,-17.5,1.7
1187,-17.5,2.0
1186,-18.4,1.7
1185,-11.7,2.0
1184,-15.4,1.7
1183,-12.9,2.0
1182,-12.8,1.7
1181,-14.3,2.0
1180,-15.5,1.7
1179,-14.7,2.0
1178,-17.6,1.7
1177,-15.8,2.0
1176,-15.3,1.7
1175,-19.8,2.0
1174,-14.9,1.7
1173,-17.3,2.0
1172,-18.4,1.7
1171,-17.0,2.0
1170,-15.7,1.7
1169,-16.2,2.1
1169,-11.0,2.0
1168,-14.0,1.7
1167,-13.9,2.1
1167,-16.8,2.0
1166,-14.4,1.7
1165,-12.6,2.0
1164,-16.4,1.7
1163,-17.8,2.0
1162,-16.7,1.7
1161,-17.2,2.0
1749,0.7,2.0
1748,4.2,2.0
1747,1.2,2.0
1746,-0.7,1.9
1746,0.3,2.0
1745,-2.0,1.9
1745,2.0,2.0
1744,-0.6,1.9
1744,4.0,2.0
1743,1.0,2.0
1742,1.9,1.9
1742,2.1,2.0
1741,4.4,2.0
1740,6.1,1.9
1740,5.6,2.0
1739,4.0,1.6
1739,3.9,1.6
1738,4.1,2.0
1738,5.4,2.0
1737,8.5,2.0
1736,2.6,1.9
1736,4.2,2.1
1735,7.5,2.1
1734,3.5,1.9
1733,3.0,1.9
1732,6.1,1.9
1732,7.5,2.0
1731,5.5,1.9
1731,1.6,2.0
1730,5.3,1.9
1729,8.6,1.9
1728,10.7,1.9
1727,9.3,1.9
1726,10.7,1.9
1725,6.8,1.9
1724,10.1,1.9
1723,15.0,1.9
1722,14.9,1.9
1721,14.1,1.9
1720,16.0,1.9
1719,13.6,1.9
1718,16.4,1.6
1717,18.0,1.6
1716,15.9,1.6
1714,14.0,1.9
1713,16.7,1.8
1712,13.4,1.8
1711,16.1,1.6
1710,16.3,1.9
1709,15.1,1.6
1708,15.8,1.9
1707,17.7,1.6
1706,12.3,1.9
1705,15.9,1.6
1704,16.8,1.6
1703,14.2,2.0
1701,18.6,1.6
1700,14.2,1.6
1699,17.4,1.6
1698,15.0,1.6
1697,17.9,1.9
1696,15.3,1.6
1695,14.5,1.6
1544,10.3,2.0
1543,11.2,2.0
1542,10.3,1.8
1542,12.6,2.0
1541,10.6,2.0
1540,8.8,2.0
1539,10.9,1.6
1539,10.1,2.0
1538,13.7,2.0
1537,12.3,2.0
1536,13.1,1.6
1536,13.6,1.9
1535,14.2,2.0
1534,12.8,2.0
1533,13.2,1.6
1533,14.4,2.0
1532,13.2,2.0
1531,12.5,2.0
1530,11.4,1.6
1530,11.5,1.9
1529,11.4,2.0
1528,15.9,2.0
1527,12.5,1.6
1527,11.3,2.0
1526,13.2,2.0
1525,11.6,2.0
1524,12.1,1.6
1524,11.6,2.0
1523,11.1,2.0
1522,11.9,2.0
1521,11.5,1.6
1521,10.6,2.0
1519,10.0,1.8
1518,12.6,1.8
1518,10.2,1.6
1517,9.5,1.6
1516,9.0,1.6
1515,11.1,1.8
1515,11.9,1.8
1514,12.1,1.6
1513,11.6,1.6
1512,11.6,1.8
1512,13.5,1.6
1511,9.3,1.8
1510,12.7,1.6
1509,11.7,1.9
1509,13.1,1.8
1509,10.0,1.6
1508,7.4,1.5
1507,12.2,2.0
1506,8.4,1.8
1506,9.8,1.9
1505,11.2,1.9
1504,10.4,1.9
1503,11.7,1.8
1503,8.9,1.9
1502,8.8,1.9
1501,9.8,1.8
1500,11.1,2.3
1498,6.4,2.3
1497,10.5,1.5
1496,9.0,2.3
1495,8.1,2.3
1494,10.7,2.3
1493,13.5,2.3
1492,8.9,1.6
1491,10.6,1.8
1490,11.3,1.6
1489,14.3,1.6
1488,8.5,1.6
1487,11.0,1.8
1486,10.9,1.6
1485,11.5,1.8
1483,9.9,1.6
1482,13.3,1.6
1481,12.6,1.8
1480,12.7,1.6
1479,8.6,1.8
1478,9.7,1.6
1477,12.5,1.8
1476,13.0,1.6
1475,11.2,1.8
1474,11.6,1.6
1473,7.8,1.6
1472,7.4,1.6
1471,8.9,1.6
1470,9.4,1.6
1469,10.8,1.6
1468,10.9,1.9
1468,11.1,1.6
1467,10.6,1.9
1466,8.2,1.6
1465,8.3,2.0
1464,10.5,1.6
1463,13.2,1.9
1462,10.3,1.6
1462,11.0,2.0
1461,11.5,1.6
1460,9.8,1.9
1460,8.8,1.6
1460,8.1,2.8
1459,9.8,1.6
1458,10.1,1.6
1458,8.0,2.0
1457,7.4,1.6
1457,8.5,2.1
1456,6.4,1.6
1455,7.4,1.6
1455,5.1,2.0
1454,7.7,1.6
1453,8.7,1.9
1452,7.2,1.9
1451,7.5,2.0
1450,9.7,1.9
1449,7.7,1.9
1449,8.1,1.6
1448,8.7,1.9
1447,10.2,1.8
1447,5.2,1.8
1446,5.6,1.8
1445,7.2,1.6
1444,4.7,1.9
1443,8.2,1.9
1443,2.3,1.7
1442,3.1,1.6
1441,2.8,1.9
1440,3.2,1.9
1439,3.7,1.9
1438,2.4,2.0
1437,4.1,2.0
1436,1.9,1.6
1435,3.2,2.0
1434,1.3,1.6
1434,0.7,2.0
1433,2.4,2.0
1432,4.0,2.0
1431,1.4,2.0
1430,-2.0,2.0
1429,3.5,2.0
1428,5.0,2.0
1427,3.1,1.6
1427,2.4,2.0
1426,4.1,1.6
1426,1.3,2.1
1425,2.0,2.0
1424,0.0,2.0
1423,1.8,1.6
1423,3.3,2.0
1422,-1.1,2.0
1421,-3.3,2.0
1420,-0.1,1.6
1419,-4.8,2.0
1418,-0.6,2.0
1417,-1.4,2.0
1416,1.2,1.6
1415,1.4,2.0
1414,0.2,1.6
1413,1.1,1.6
1412,2.0,2.0
1420,-2.6,1.9
1420,-0.2,2.1
1419,-0.1,2.1
1418,-0.3,2.0
1417,-0.5,1.9
1417,-2.1,2.1
1416,-0.5,2.4
1415,-3.9,2.0
1414,-1.1,1.9
1414,-1.3,2.1
1413,-1.6,2.0
1412,-0.6,2.1
1411,-3.4,1.9
1411,-2.9,2.0
1410,-0.3,2.1
1409,-1.2,2.1
1408,-2.8,1.9
1408,0.1,2.2
1407,-2.3,2.1
1406,-1.4,2.0
1405,-3.5,1.9
1405,-5.8,2.0
1404,-4.5,2.0
1403,-3.8,2.1
1402,-2.8,1.9
1402,-7.6,2.3
1401,-4.4,1.9
1400,-3.1,1.7
1399,-3.1,1.9
1399,-2.8,1.7
1398,-3.6,1.7
1397,-2.9,1.9
1396,-6.8,1.9
1396,-5.0,1.7
1395,-8.8,1.7
1394,-7.2,1.7
1393,-6.3,1.9
1393,-6.7,1.9
1392,-6.8,1.7
1391,-10.3,1.8
1390,-9.0,1.9
1390,-6.9,1.7
1389,-9.8,1.8
1388,-9.9,1.7
1387,-8.5,1.9
1387,-10.3,1.7
1386,-12.7,1.8
1385,-12.2,1.7
1384,-11.6,1.8
1384,-7.2,1.7
1383,-8.8,1.7
1382,-11.0,1.7
1381,-10.4,1.7
1381,-8.7,1.7
1380,-10.4,1.7
1379,-9.7,1.7
1378,-11.9,1.7
1378,-12.4,1.8
1377,-14.5,1.7
1376,-15.1,1.8
1375,-14.2,1.8
1375,-15.1,1.7
1374,-13.0,2.2
1373,-13.3,2.2
1372,-13.9,2.2
1371,-11.1,2.2
1370,-11.6,2.2
1369,-9.8,2.2
1368,-9.0,2.2
1367,-13.0,2.2
1366,-9.4,2.2
1365,-6.6,2.2
1364,-8.3,2.2
1363,-8.5,2.2
1362,-5.9,2.2
1361,-7.3,2.2
1360,-7.4,2.2
1359,-6.7,2.2
1358,-4.3,2.2
1357,-5.3,2.2
1356,-5.9,1.5
1355,-2.3,2.2
1354,-1.5,2.2
1353,-1.7,2.2
1352,1.3,2.2
1351,0.4,2.2
1350,-1.5,2.2
1349,-0.9,2.2
1348,-3.7,2.4
1347,-1.0,1.9
1344,-0.9,1.7
1343,-1.3,1.9
1341,1.3,1.9
1339,-3.1,1.7
1339,-0.9,1.9
1338,0.3,1.9
1337,-1.9,1.7
1334,-1.2,1.7
1334,-1.8,1.9
1333,1.7,1.7
1333,1.9,1.9
1332,1.9,1.9
1331,4.1,1.9
1330,3.4,1.7
1330,3.1,1.9
1329,2.2,1.9
1328,3.5,1.9
1327,3.3,2.1
1326,0.7,2.1
1325,3.3,1.9
1325,2.8,2.0
1324,-0.7,2.0
1323,-1.7,2.0
1322,0.8,1.9
1322,1.9,2.1
1321,-0.6,2.0
1320,-2.0,1.9
1319,0.9,1.9
1319,-0.5,1.9
1318,-2.0,1.9
1317,-4.5,1.9
1316,1.5,1.9
1316,-1.9,1.9
1315,-0.5,1.9
1314,-3.0,1.9
1313,-0.1,1.9
1313,-2.5,1.9
1311,1.0,1.9
1310,-1.0,1.9
1310,-1.1,1.9
1308,-4.0,1.9
1307,0.7,2.0
1306,2.3,1.7
1306,0.7,1.9
1305,-2.9,1.9
1303,-1.8,1.9
1303,-4.5,1.9
1302,-4.3,1.9
1301,-3.6,2.0
1300,-0.2,1.9
1300,-4.8,1.9
1299,-3.2,1.9
1298,-5.5,1.9
1297,-3.3,1.9
1297,-5.9,1.9
1296,-7.9,1.9
1295,-6.1,1.9
1294,-4.2,1.9
1294,-8.0,1.9
1293,-4.9,2.4
1292,-5.7,2.4
1291,-4.7,2.4
1290,-6.7,2.3
1289,-7.0,2.3
1288,-4.1,2.4
1287,-5.7,2.4
1286,-10.0,2.3
1285,-7.2,2.3
1284,-9.1,2.3
1283,-3.7,2.4
1282,-6.3,2.4
1281,-5.0,2.4
1280,-5.9,2.4
1279,-10.9,2.3
1278,-10.9,2.3
1276,-13.5,2.2
1275,-15.9,2.2
1699,13.4,2.0
1698,12.4,1.6
1698,14.8,2.0
1697,15.0,2.0
1696,13.5,2.0
1695,13.6,1.6
1695,13.9,2.0
1694,9.0,2.0
1693,11.2,2.0
1692,13.1,1.6
1692,14.9,2.0
1691,16.9,2.0
1690,13.0,2.1
1689,13.1,1.6
1689,11.6,2.0
1688,12.0,2.0
1687,6.8,2.0
1686,13.0,1.6
1686,7.9,2.0
1685,10.3,1.8
1684,11.8,1.8
1683,9.2,2.0
1683,12.0,1.9
1682,14.3,1.9
1681,12.7,1.8
1680,10.2,2.0
1680,11.6,1.9
1679,9.7,1.9
1678,11.7,1.9
1677,13.1,2.0
1677,9.0,1.8
1676,8.9,1.8
1675,12.8,1.8
1674,13.9,2.1
1674,10.4,1.8
1673,11.5,1.8
1672,9.6,1.8
1671,10.8,2.1
1670,10.3,1.8
1669,8.3,1.8
1668,9.4,2.0
1668,8.1,1.8
1667,9.4,1.8
1666,7.9,1.8
1665,11.0,2.0
1665,6.1,1.8
1664,10.9,1.8
1663,7.9,1.8
1662,8.2,2.1
1662,7.7,1.8
1661,7.0,1.8
1660,6.2,1.9
1659,5.1,2.0
1659,6.1,1.9
1658,6.2,1.9
1657,3.7,1.9
1656,5.5,1.9
1656,3.7,1.9
1655,4.8,1.9
1654,6.3,1.9
1653,5.3,2.0
1653,3.8,1.9
1652,4.4,1.9
1651,8.1,1.9
1650,3.7,2.0
1650,3.7,1.9
1649,4.9,1.9
1648,4.7,1.9
1647,2.2,2.0
1647,3.3,1.9
1646,4.5,1.9
1644,3.2,1.9
1644,4.8,1.9
1643,3.2,1.9
1642,2.3,1.9
1641,3.8,1.9
1641,4.2,1.9
1640,1.6,1.9
1639,2.6,1.9
1638,0.9,2.0
1638,-0.6,1.9
1637,1.3,1.9
1636,3.0,1.9
1635,-1.2,1.7
1634,1.1,1.9
1633,0.8,1.9
1632,-2.0,1.9
1632,-0.1,1.7
1631,-1.6,1.7
1630,-0.0,1.9
1629,-3.7,2.0
1629,-0.0,1.9
1628,-2.1,1.9
1627,0.4,1.9
1626,-0.6,2.0
1626,-0.9,1.9
1625,1.6,1.9
1624,3.3,2.1
1623,0.2,2.0
1623,0.3,2.0
1622,-1.0,1.7
1621,-2.5,1.9
1620,-3.8,2.0
1620,-4.8,1.9
1619,-2.7,1.9
1618,-2.2,1.9
1617,-5.5,2.0
1617,-2.9,1.9
1616,-5.0,1.7
1615,-4.3,1.9
1614,-4.0,1.9
1614,-5.8,1.9
1613,-3.2,1.9
1612,-0.9,1.9
1611,-3.8,2.0
1611,-2.7,1.9
1610,-0.9,1.6
1609,-1.4,1.6
1608,-1.8,2.0
1608,-5.0,1.6
1607,-3.1,1.6
1606,-4.7,1.6
1605,-2.5,2.0
1605,-6.3,1.6
1604,-3.9,1.6
1603,-2.1,1.6
1602,-2.3,2.0
1602,-3.8,1.6
1601,0.3,1.6
1600,-2.1,1.6
1599,-3.2,2.0
1599,-0.7,1.6
1598,-0.1,1.6
1597,-2.6,1.6
1596,-2.0,2.0
1596,-0.4,1.6
1595,-1.1,1.6
1594,-1.9,1.6
1593,-0.9,2.0
1593,-3.1,1.6
1592,0.1,1.6
1591,0.1,1.6
1590,0.6,1.9
1590,0.1,1.6
1589,1.6,1.6
1588,2.0,1.6
1587,4.2,1.9
1587,3.5,1.6
1586,3.1,1.6
1585,2.1,1.6
1584,2.7,2.0
1584,1.0,2.0
1583,4.3,1.9
1582,0.4,1.9
1581,1.6,2.0
1581,3.2,1.9
1580,4.1,1.9
1579,3.1,1.9
1579,6.1,2.0
1577,3.9,1.7
1577,4.9,1.9
1576,6.4,1.9
1575,4.9,1.9
1574,4.2,1.8
1574,5.9,1.9
1573,2.0,1.9
1572,7.2,1.9
1571,3.7,1.6
1571,4.7,1.9
1570,5.1,1.9
1569,9.2,1.9
1568,7.9,1.6
1568,5.6,1.9
1567,7.5,1.9
1566,6.1,2.0
1565,5.6,1.8
1565,5.8,1.9
1564,3.3,2.0
1563,7.5,1.9
1562,3.7,1.7
1562,9.0,2.0
1561,5.7,2.0
1560,5.7,2.0
1559,7.9,1.8
1559,11.4,2.0
1558,6.0,2.0
1557,8.4,1.8
1556,8.6,1.8
1556,7.5,1.8
1555,8.0,1.5
1554,7.6,1.6
1553,10.5,1.8
1553,8.7,1.6
1552,9.2,1.6
1551,7.6,1.6
1550,8.8,1.8
1550,12.7,1.6
1549,10.1,1.6
1548,7.8,1.8
1547,10.5,1.8
1547,11.1,1.8
1546,9.6,1.6
1545,14.9,1.6
1165,-18.8,2.2
1164,-17.5,1.7
1164,-19.5,2.2
1163,-16.4,2.2
1162,-16.5,2.2
1161,-19.4,1.7
1161,-17.1,2.2
1160,-16.0,2.2
1159,-17.8,2.2
1158,-20.1,1.7
1158,-15.4,2.2
1157,-14.9,2.8
1156,-19.0,1.6
1156,-17.0,2.2
1155,-21.0,1.7
1155,-20.1,2.2
1154,-22.2,1.6
1154,-17.9,2.2
1153,-22.0,2.2
1152,-24.3,1.7
1152,-21.3,2.2
1151,-22.5,2.2
1150,-18.7,2.2
1149,-21.1,1.7
1149,-20.4,2.2
1148,-20.4,2.2
1147,-19.1,2.2
1146,-21.8,1.7
1146,-19.8,2.1
1145,-18.7,2.2
1144,-20.2,2.2
1143,-23.0,1.7
1143,-21.3,2.1
1142,-23.1,2.1
1141,-20.7,2.2
1140,-19.5,1.7
1139,-19.5,1.8
1138,-19.0,1.8
1137,-18.4,1.6
1137,-18.0,1.8
1136,-19.8,1.8
1135,-16.9,1.8
1134,-17.8,1.7
1134,-18.6,1.8
1133,-17.8,1.8
1132,-18.3,1.8
1131,-18.2,1.7
1131,-17.4,1.8
1130,-18.0,1.8
1129,-19.5,1.8
1128,-13.9,1.7
1128,-18.8,1.8
1127,-17.3,1.8
1126,-18.0,1.8
1125,-18.3,1.7
1125,-21.5,1.8
1124,-18.5,1.8
1123,-20.6,1.8
1122,-22.2,2.1
1122,-18.5,1.8
1121,-18.6,1.8
1120,-19.7,1.8
1119,-16.4,2.1
1119,-19.9,1.8
1118,-19.2,1.8
1117,-19.4,1.8
1116,-17.3,2.1
1116,-17.8,1.8
1115,-19.3,1.8
1114,-20.3,1.8
1354,-2.5,1.9
1353,0.9,1.9
1352,-1.1,1.9
1349,-2.1,1.9
1347,0.9,1.9
1346,-1.3,1.9
1345,-0.4,1.6
1344,2.9,1.7
1343,2.5,1.7
1342,0.7,1.6
1341,-0.8,1.9
1340,2.6,1.9
1337,1.7,1.6
1337,2.8,1.9
1336,3.6,1.6
1335,1.4,1.9
1334,1.2,1.6
1334,3.4,1.7
1333,2.7,1.6
1332,1.6,1.6
1331,2.8,1.9
1330,3.3,1.9
1329,4.3,1.9
1328,2.3,1.9
1328,1.9,1.9
1327,0.8,1.6
1326,1.0,1.6
1326,-0.2,1.6
1325,-0.2,1.6
1324,0.9,1.6
1323,-1.6,1.6
1323,3.8,1.6
1322,-1.1,1.6
1321,0.7,1.6
1320,-3.7,1.6
1320,-1.3,1.6
1133,-20.0,1.6
1132,-21.9,1.6
1132,-14.6,1.7
1131,-18.9,1.6
1130,-20.7,1.6
1129,-18.9,1.6
1129,-19.3,1.6
1128,-18.2,1.6
1127,-16.5,1.6
1126,-18.3,1.6
1126,-15.6,1.6
1125,-20.2,1.6
1124,-17.7,1.6
1123,-17.3,1.6
1123,-17.3,1.6
1122,-19.2,1.6
1121,-16.0,1.8
1120,-17.2,1.8
1120,-17.3,1.6
1119,-16.8,1.8
1118,-17.7,1.8
1117,-15.8,1.8
1117,-18.0,1.6
1116,-17.6,1.8
1115,-16.5,1.8
1114,-17.7,1.6
1114,-16.1,1.8
1113,-19.3,1.8
1112,-18.0,1.8
1111,-18.5,1.6
1111,-18.8,1.8
1110,-18.2,1.8
1109,-17.2,1.8
1108,-19.0,1.6
1108,-15.0,1.8
1107,-17.5,1.8
1106,-19.8,1.8
1105,-15.8,1.6
1105,-16.4,1.8
1104,-15.6,1.8
1103,-15.2,1.8
1102,-15.4,1.6
1102,-15.8,1.8
1101,-16.9,1.8
1100,-13.5,1.8
1099,-15.1,1.6
1099,-15.0,1.7
1098,-15.2,1.8
1097,-12.5,1.8
1096,-12.4,1.6
1096,-13.7,1.8
1095,-13.6,1.8
1094,-14.1,1.7
1093,-18.6,1.5
1093,-16.0,1.6
1092,-16.3,1.7
1091,-15.1,1.7
1090,-17.7,1.6
1090,-13.1,1.6
1089,-14.7,1.7
1088,-15.7,1.7
1087,-16.3,1.6
1087,-14.9,1.6
1086,-14.1,1.7
1085,-14.6,1.7
1084,-14.9,1.6
1084,-12.7,1.6
1083,-14.0,1.7
1082,-13.1,1.7
1081,-15.8,1.6
1081,-13.1,1.6
1080,-13.3,1.7
1079,-9.2,1.7
1078,-13.3,1.6
1078,-7.8,1.6
1077,-8.5,1.7
1076,-9.5,1.7
1075,-8.3,1.6
1075,-10.1,1.6
1074,-12.3,1.7
1073,-10.3,1.7
1072,-8.0,1.6
1072,-8.5,1.6
1071,-7.4,1.7
1070,-9.8,1.7
1069,-9.3,1.6
1069,-7.6,1.6
1068,-7.8,1.7
1067,-6.1,1.6
1067,-5.0,1.6
1066,-8.9,1.7
1065,-9.9,1.7
1064,-7.7,1.6
1064,-7.3,1.6
1063,-7.4,1.7
1062,-8.6,1.7
1061,-7.1,1.6
1061,-6.7,1.6
1060,-8.9,1.7
1059,-6.0,1.7
1058,-7.8,1.6
1058,-9.3,1.6
1057,-8.0,1.7
1056,-4.9,1.6
1055,-2.6,1.6
1055,-3.1,1.6
1054,-3.6,1.6
1053,-4.8,1.6
1052,-9.7,1.6
1052,-11.4,1.6
1051,-8.6,1.6
1050,-7.5,1.6
1049,-9.0,1.6
1049,-9.0,1.6
1042,-13.2,1.6
1041,-10.1,1.6
1040,-12.3,1.6
1039,-11.2,1.6
1038,-11.7,1.6
1037,-11.1,1.6
1036,-8.0,1.6
1035,-11.0,1.6
1034,-9.5,1.6
1033,-11.5,1.6
1032,-10.3,1.6
1031,-14.5,1.6
1030,-10.6,1.7
1029,-12.9,1.7
1029,-13.8,1.6
1028,-12.5,1.7
1027,-13.0,1.7
1026,-12.5,1.7
1026,-16.7,1.6
1025,-12.5,1.7
1024,-11.9,1.6
1023,-14.0,1.7
1023,-15.1,1.6
1022,-18.2,1.7
1021,-16.1,1.7
1020,-15.8,1.6
1020,-19.4,1.6
1019,-16.7,1.7
1018,-16.8,1.6
1017,-17.9,1.7
1017,-17.3,1.6
1016,-18.8,1.7
1015,-18.6,1.7
1014,-15.6,1.6
1014,-16.6,1.6
1013,-16.4,1.7
1012,-16.8,1.7
1011,-15.8,1.7
1011,-18.6,1.6
1010,-16.6,1.7
1009,-18.2,1.8
1008,-18.9,1.8
1008,-15.4,1.6
1007,-20.9,1.8
1006,-18.3,1.7
1005,-18.7,1.7
1005,-17.4,1.6
1004,-16.1,1.7
1003,-14.2,1.7
1002,-14.8,1.7
1002,-13.9,1.6
1001,-11.0,1.7
1000,-13.7,1.7
999,-13.5,1.7
999,-11.6,1.6
998,-13.7,1.7
997,-15.4,1.7
996,-15.7,1.7
996,-13.2,1.6
995,-13.7,1.7
994,-17.9,1.8
993,-15.1,1.7
993,-16.4,1.6
992,-21.7,1.7
991,-22.5,1.8
990,-23.5,1.8
990,-18.8,1.6
989,-19.9,1.7
988,-20.2,1.7
987,-21.2,1.7
987,-19.1,1.6
986,-21.9,1.7
985,-21.2,1.7
984,-23.4,1.7
984,-19.5,1.6
983,-22.3,1.6
982,-19.6,1.6
981,-18.1,1.6
981,-17.0,1.6
980,-17.8,1.6
979,-16.8,1.6
978,-19.9,1.6
978,-16.4,1.6
977,-20.5,1.6
976,-19.3,1.6
975,-18.9,1.6
975,-21.3,1.6
974,-22.6,1.6
973,-24.5,1.6
972,-22.7,1.6
972,-23.2,1.6
971,-23.2,1.6
970,-21.5,1.7
969,-23.1,1.6
1000,-17.0,2.1
999,-12.8,2.1
998,-13.1,2.1
997,-12.2,2.1
996,-14.5,2.0
995,-16.4,2.0
994,-17.2,2.1
994,-14.3,2.1
993,-21.1,1.9
993,-19.5,2.2
992,-19.2,2.1
992,-19.5,2.1
991,-16.8,2.1
990,-21.2,1.9
780,-7.1,2.0
779,-6.6,2.1
778,-8.7,2.1
778,-10.5,2.3
777,-7.0,2.0
777,-6.0,2.4
776,-4.1,2.0
776,-1.8,2.4
775,-8.8,2.0
775,-7.1,2.3
774,-17.2,2.0
774,-17.6,2.3
773,-21.1,1.9
773,-21.1,2.4
772,-22.2,1.9
772,-19.6,2.3
771,-19.8,2.1
770,-20.5,2.0
780,-4.0,2.0
779,-6.2,2.0
778,-6.5,2.0
777,-2.9,2.0
776,-2.6,2.0
775,-6.1,2.0
774,-11.4,2.0
773,-16.9,2.0
772,-21.2,1.9
771,-20.4,2.1
770,-19.9,2.0
780,-8.9,2.2
779,-4.2,2.2
778,-4.0,2.2
777,-1.4,2.2
776,-6.5,2.2
775,-9.7,2.2
774,-12.8,2.2
773,-20.9,2.2
772,-20.2,2.2
771,-15.1,2.2
770,-18.8,2.2
777,-3.6,2.0
776,-2.0,2.1
776,-0.6,2.1
775,-4.1,2.1
775,-2.4,2.0
775,-5.2,2.0
775,-5.7,2.0
774,-15.3,2.1
774,-10.3,2.1
773,-23.2,2.1
780,-8.6,2.2
779,-4.9,2.2
778,-6.2,2.4
777,-1.9,2.2
776,-4.2,2.2
775,-3.8,2.2
775,-4.9,2.2
774,-16.6,2.2
774,-13.3,2.2
773,-18.5,2.3
773,-19.0,2.3
772,-22.1,2.2
771,-20.5,2.2
770,-23.3,2.3
780,-6.5,2.3
780,-4.5,2.4
779,-7.8,2.3
779,-7.1,2.3
778,-5.7,2.5
778,-10.3,3.3
777,-8.0,2.3
777,-3.0,2.4
776,-6.8,2.5
776,2.1,2.4
776,-0.8,2.2
775,-12.6,2.3
775,-6.7,2.3
775,-2.5,2.2
774,-13.3,2.5
774,-15.8,2.3
774,-15.5,2.2
773,-24.9,2.3
773,-20.1,2.3
773,-20.7,2.2
772,-15.2,2.3
772,-21.1,2.3
772,-18.3,2.2
771,-15.1,2.3
